date,sigma,open,exit_px,t_1.5,disp_1.5,px_1.5_d0,px_1.5_d1,px_1.5_d5,px_1.5_d15,t_2.0,disp_2.0,px_2.0_d0,px_2.0_d1,px_2.0_d5,px_2.0_d15,t_2.5,disp_2.5,px_2.5_d0,px_2.5_d1,px_2.5_d5,px_2.5_d15
2018-10-31,0.0018879466574471743,113.107,112.852,,,,,,,,,,,,,,,,,,
2018-11-01,0.0019138995775737672,112.914,112.785,,,,,,,,,,,,,,,,,,
2018-11-02,0.0019053263070049737,112.888,113.116,,,,,,,,,,,,,,,,,,
2018-11-05,0.0018763634355161627,113.215,113.171,,,,,,,,,,,,,,,,,,
2018-11-06,0.0018581360759195157,113.205,113.486,,,,,,,,,,,,,,,,,,
2018-11-07,0.001831409623641036,113.274,113.334,,,,,,,,,,,,,,,,,,
2018-11-08,0.0018094418062728848,113.672,113.947,,,,,,,,,,,,,,,,,,
2018-11-09,0.0018509629966554008,113.897,113.761,,,,,,,,,,,,,,,,,,
2018-11-12,0.0018291222888934938,113.821,113.79,,,,,,,,,,,,,,,,,,
2018-11-13,0.001788439168667619,113.896,113.949,,,,,,,,,,,,,,,,,,
2018-11-14,0.001763328723232599,114.001,113.67,149.0,-0.002837329895958935,113.678,113.718,113.724,113.678,,,,,,,,,,,,
2018-11-15,0.0017415339295399766,113.261,113.358,,,,,,,,,,,,,,,,,,
2018-11-16,0.0017744971629822745,112.889,112.856,,,,,,,,,,,,,,,,,,
2018-11-19,0.0017501063258630089,112.827,112.458,74.0,-0.0026358193617388188,112.53,112.546,112.503,112.502,,,,,,,,,,,,
2018-11-20,0.0018128574513420759,112.396,112.702,162.0,0.0029583586262280207,112.729,112.731,112.686,112.652,,,,,,,,,,,,
2018-11-21,0.00180183616716995,112.895,113.016,,,,,,,,,,,,,,,,,,
2018-11-22,0.0018144030211984538,112.963,112.968,,,,,,,,,,,,,,,,,,
2018-11-23,0.0017901133596360506,112.745,112.833,,,,,,,,,,,,,,,,,,
2018-11-26,0.0017685743173070576,113.29,113.516,118.0,0.00267098178477103,113.593,113.588,113.574,113.573,,,,,,,,,,,,
2018-11-27,0.001742340660014484,113.636,113.78,,,,,,,,,,,,,,,,,,
2018-11-28,0.0017395915968809342,113.829,113.692,,,,,,,,,,,,,,,,,,
2018-11-29,0.001742964199631866,113.321,113.478,,,,,,,,,,,,,,,,,,
2018-11-30,0.0018017381791869558,113.519,113.643,,,,,,,,,,,,,,,,,,
2018-12-03,0.001779882850324452,113.541,113.647,,,,,,,,,,,,,,,,,,
2018-12-04,0.001735240841015087,112.893,112.77,,,,,,,,,,,,,,,,,,
2018-12-05,0.0017583983691633184,113.068,113.15,,,,,,,,,,,,,,,,,,
2018-12-06,0.001738823450507161,112.696,112.531,25.0,-0.002852435166221417,112.375,112.393,112.446,112.417,85.0,-0.003778336428027695,112.271,112.31,112.273,112.317,,,,,,
2018-12-07,0.0017542510575217312,112.771,112.716,,,,,,,,,,,,,,,,,,
2018-12-10,0.0017411723618947724,112.847,113.136,,,,,,,,,,,,,,,,,,
2018-12-11,0.0017204457177104298,113.233,113.302,,,,,,,,,,,,,,,,,,
2018-12-12,0.001796549234542165,113.338,113.173,,,,,,,,,,,,,,,,,,
2018-12-13,0.0018103760392860296,113.535,113.628,,,,,,,,,,,,,,,,,,
2018-12-14,0.0017839639727829132,113.647,113.315,173.0,-0.002731471757840851,113.337,113.341,113.338,,,,,,,,,,,,,
2018-12-17,0.0017600456258678237,113.132,112.761,,,,,,,,,,,,,,,,,,
2018-12-18,0.0017209433808264849,112.438,112.572,,,,,,,,,,,,,,,,,,
2018-12-19,0.0019345628377669608,112.332,112.191,,,,,,,,,,,,,,,,,,
2018-12-20,0.001921354711164885,111.596,111.157,,,,,,,,,,,,,,,,,,
2018-12-21,0.0018886748135932944,111.152,111.376,,,,,,,,,,,,,,,,,,
2018-12-24,0.0020522310467475996,110.628,110.394,54.0,-0.003114364797255344,110.284,110.29,110.348,110.396,,,,,,,,,,,,
2018-12-26,0.0019849634919490797,110.54,110.976,,,,,,,,,,,,,,,,,,
2018-12-27,0.002123889496881651,110.719,110.629,,,,,,,,,,,,,,,,,,
2018-12-28,0.0021668548357762513,110.334,110.417,,,,,,,,,,,,,,,,,,
2018-12-31,0.0021556485663339663,110.019,109.656,,,,,,,,,,,,,,,,,,
2019-01-02,0.002109736848574444,109.224,109.414,,,,,,,,,,,,,,,,,,
