date,sigma,open,exit_px,t_1.5,disp_1.5,px_1.5_d0,px_1.5_d1,px_1.5_d5,px_1.5_d15,t_2.0,disp_2.0,px_2.0_d0,px_2.0_d1,px_2.0_d5,px_2.0_d15,t_2.5,disp_2.5,px_2.5_d0,px_2.5_d1,px_2.5_d5,px_2.5_d15
2022-06-24,0.0038394814305165374,0.95678,0.95673,,,,,,,,,,,,,,,,,,
2022-06-27,0.0037411658452482116,0.95969,0.95514,,,,,,,,,,,,,,,,,,
2022-06-28,0.003569879373567285,0.9563,0.95623,,,,,,,,,,,,,,,,,,
2022-06-29,0.0034932851673796107,0.95117,0.95416,,,,,,,,,,,,,,,,,,
2022-06-30,0.0034075485331122183,0.95732,0.95514,,,,,,,,,,,,,,,,,,
2022-07-01,0.003333559366828164,0.96042,0.96223,,,,,,,,,,,,,,,,,,
2022-07-04,0.003259435286259084,0.96014,0.96064,,,,,,,,,,,,,,,,,,
2022-07-05,0.0031427992722143816,0.96516,0.96882,167.0,0.004816596563453331,0.96982,0.96978,0.96973,,,,,,,,,,,,,
2022-07-06,0.0030834365084487212,0.97133,0.97157,,,,,,,,,,,,,,,,,,
2022-07-07,0.0031113313421532586,0.97257,0.9735,,,,,,,,,,,,,,,,,,
2022-07-08,0.003046958024512973,0.97602,0.9777,,,,,,,,,,,,,,,,,,
2022-07-11,0.00301837086754405,0.98099,0.97951,,,,,,,,,,,,,,,,,,
2022-07-12,0.0029182980478455298,0.98411,0.98128,,,,,,,,,,,,,,,,,,
2022-07-13,0.0029002996813576455,0.97596,0.97828,30.0,0.005191631487086413,0.98104,0.98051,0.98062,0.97983,38.0,0.005864160731791536,0.9817,0.98092,0.9804,0.97909,,,,,,
2022-07-14,0.0028384585618732613,0.98349,0.98296,92.0,0.0043221592822533916,0.98775,0.98775,0.98699,0.98823,,,,,,,,,,,,
2022-07-15,0.002777541511187091,0.97907,0.97772,,,,,,,,,,,,,,,,,,
2022-07-18,0.002718587519805654,0.97678,0.97644,,,,,,,,,,,,,,,,,,
2022-07-19,0.002694035239740338,0.96784,0.96835,,,,,,,,,,,,,,,,,,
2022-07-20,0.0026626567792288882,0.96992,0.972,,,,,,,,,,,,,,,,,,
