date,sigma,open,exit_px,t_1.5,disp_1.5,px_1.5_d0,px_1.5_d1,px_1.5_d5,px_1.5_d15,t_2.0,disp_2.0,px_2.0_d0,px_2.0_d1,px_2.0_d5,px_2.0_d15,t_2.5,disp_2.5,px_2.5_d0,px_2.5_d1,px_2.5_d5,px_2.5_d15
2015-09-07,0.0032010749503136827,1.11476,1.11662,,,,,,,,,,,,,,,,,,
2015-09-08,0.003141444460212457,1.11633,1.11818,,,,,,,,,,,,,,,,,,
2015-09-09,0.003112103937663562,1.11354,1.11615,,,,,,,,,,,,,,,,,,
2015-09-10,0.0030827830981266613,1.11962,1.12618,,,,,,,,,,,,,,,,,,
2015-09-11,0.003061276363019557,1.12674,1.13381,,,,,,,,,,,,,,,,,,
2015-09-14,0.003065053523573087,1.13211,1.13052,,,,,,,,,,,,,,,,,,
2015-09-15,0.0030278451183999374,1.13198,1.12612,,,,,,,,,,,,,,,,,,
2015-09-16,0.0030043284996362843,1.12253,1.13015,73.0,0.00455075490493637,1.12765,1.12755,1.12759,1.12743,122.0,0.006243110029947946,1.12956,1.12985,1.1296,1.12994,147.0,0.007632066722288719,1.13113,1.13087,1.13053,1.13018
2015-09-17,0.00298539500130162,1.13135,1.13132,,,,,,,,,,,,,,,,,,
2015-09-18,0.002956693037616512,1.14283,1.13593,145.0,-0.00454291106148813,1.13765,1.13713,1.13788,1.13794,,,,,,,,,,,,
2015-09-21,0.0029965200119679495,1.1251,1.12038,177.0,-0.0048557841261858,1.11965,1.11952,,,,,,,,,,,,,,
2015-09-22,0.0030159593409481737,1.11604,1.11338,,,,,,,,,,,,,,,,,,
2015-09-23,0.0030617696312289547,1.11599,1.11635,,,,,,,,,,,,,,,,,,
2015-09-24,0.003060990275919209,1.1254,1.12485,,,,,,,,,,,,,,,,,,
2015-09-25,0.003053137382685774,1.11605,1.1196,,,,,,,,,,,,,,,,,,
2015-09-28,0.0030246447856931286,1.11746,1.12339,,,,,,,,,,,,,,,,,,
2015-09-29,0.0029718622730573927,1.12161,1.12452,,,,,,,,,,,,,,,,,,
2015-09-30,0.002965871567190128,1.12095,1.11585,178.0,-0.004479440989318303,1.11594,1.11648,,,,,,,,,,,,,,
2015-10-01,0.002938018107068069,1.11535,1.12012,179.0,0.00446395366643766,1.12034,1.1205,,,,,,,,,,,,,,
